area,low,high,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,label
3.114569356,7.160098252,8.871858574,38,21,18,8,3,3,5,0,3,1,25,25,13,15,9,5,2,4,0,1,0
1.163432948,8.918379555,9.055760361,27,21,16,16,7,5,4,2,0,0,27,20,18,13,8,5,3,2,0,3,0
1.476752595,8.83225186,8.824751867,35,18,20,8,2,6,1,4,1,2,40,18,11,6,6,3,7,3,2,2,0
1.0113176,9.340249218,8.77937335,29,20,13,8,15,5,3,2,3,1,29,22,14,15,7,6,2,0,1,1,0
2.6163914,6.955589762,9.551307435,36,26,17,6,4,3,4,2,2,0,29,17,19,8,8,4,7,5,0,2,0
3.725344663,6.782171706,8.60618992,49,18,11,7,4,3,4,0,2,0,43,18,10,6,6,4,1,5,2,1,0
2.777742822,8.229366973,8.105105717,47,18,11,8,2,0,2,3,2,2,49,17,11,3,4,5,1,2,3,1,0
1.11014056,8.396748482,9.60276185,31,20,16,11,15,0,1,2,1,2,23,20,23,12,3,7,2,5,3,2,0
1.603004146,9.045088127,8.458713328,28,24,12,16,7,4,1,2,3,1,32,22,19,6,7,5,4,0,1,1,0
0.964812324,8.617341015,9.519710537,30,22,18,10,3,7,4,3,1,0,27,24,10,12,11,5,3,3,1,1,0
2.136372421,7.256127048,9.69069208,34,23,21,5,6,4,4,1,1,1,24,24,21,6,8,6,5,1,2,0,0
1.266857566,7.639905116,10.17330382,39,24,11,8,5,5,2,1,0,2,33,18,13,8,7,6,4,1,4,3,0
0.926250396,9.629958199,8.523033899,20,24,14,10,16,8,3,3,1,0,23,33,11,14,4,5,5,3,0,0,0
2.051221001,8.90182688,8.121374365,50,20,7,5,4,2,1,1,1,2,44,27,6,2,5,4,2,1,2,3,0
1.369512636,5.975481949,11.70931699,63,14,2,3,3,4,4,1,2,2,60,4,8,6,2,4,1,3,0,0,0
2.269150203,7.526020332,9.258714305,46,20,9,9,3,1,4,2,1,2,47,17,11,4,5,1,4,3,2,1,0
2.99452135,8.841184378,7.205626447,38,22,13,9,5,3,2,2,0,1,50,22,7,8,3,3,1,2,0,0,0
2.684705772,7.885292084,8.471253667,33,18,16,10,11,7,3,0,2,0,26,27,10,17,9,3,6,1,0,0,0
2.529470676,6.847024379,9.642998818,48,26,7,6,3,1,3,3,0,1,41,28,8,2,4,1,4,2,2,0,0
2.741020123,7.712974017,8.561632473,47,13,16,7,4,3,2,0,1,1,47,13,10,7,7,2,2,3,1,3,0
1.324977244,10.92466806,6.743050995,25,22,20,12,8,0,4,0,2,0,36,25,18,12,2,1,3,1,0,1,0
1.031874914,6.735446876,11.21872907,47,23,8,8,5,1,2,1,0,2,42,18,9,7,3,2,3,3,3,1,0
0.964290956,9.349886929,8.670954339,29,23,20,7,2,7,3,1,2,2,26,26,19,5,7,10,2,3,0,0,0
2.562805945,7.473383119,8.948147393,48,21,9,7,5,2,0,2,0,1,37,20,14,6,6,6,2,2,3,2,0
1.9241764,5.797154535,11.25965752,43,20,15,12,5,4,0,0,1,0,24,23,8,9,7,8,5,7,3,4,0
1.065004301,7.42462294,10.48438366,46,22,8,6,6,4,2,3,0,1,34,20,14,6,5,2,3,6,3,1,0
2.234128958,9.555492429,7.179764849,32,22,14,5,11,3,7,2,0,1,40,24,13,9,3,3,3,2,2,0,0
2.078417885,6.740633759,10.12869933,33,26,14,17,2,5,2,1,0,0,22,24,9,14,15,4,3,4,1,4,0
4.596199905,7.488793597,6.855079416,36,23,16,5,6,5,6,1,1,0,41,11,19,17,7,3,1,0,0,0,0
4.362937566,7.525146002,7.046790449,34,26,13,7,8,6,3,0,1,1,36,25,15,9,4,3,5,1,1,1,0
1.035020599,10.11222368,7.754346689,25,27,11,15,4,6,2,3,2,1,33,31,15,5,5,2,0,2,2,4,0
0.79586985,8.677290441,9.425649644,27,17,21,12,8,8,4,1,1,1,26,19,15,16,9,4,3,5,1,1,0
1.103486898,9.082094646,8.70894088,22,22,18,14,8,8,4,1,1,2,24,25,20,9,6,8,4,2,2,0,0
1.243548201,9.650448509,7.998913091,33,22,11,12,3,4,3,3,3,3,31,27,15,6,5,8,3,2,2,0,0
1.256079598,8.665652205,8.968676464,34,22,12,11,6,4,2,4,2,1,26,21,20,10,11,3,2,3,1,0,0
3.087525139,8.106870285,7.692629076,31,31,11,10,3,2,3,3,2,4,33,25,17,8,5,6,2,0,2,0,0
1.745063997,7.518849749,9.609014732,29,25,22,6,6,6,4,1,0,1,25,26,13,11,6,6,4,2,5,0,0
1.933110774,7.815306467,9.114144575,36,23,11,11,7,3,3,2,3,0,36,18,11,10,7,7,2,2,4,0,0
0.947542715,8.788897068,9.10838988,27,21,16,10,11,7,4,1,2,1,25,26,13,14,7,7,2,1,1,1,0
3.806158141,7.763763541,7.236557206,54,13,6,4,8,5,2,3,1,0,54,14,7,6,3,6,2,2,2,2,0
1.213002796,9.149972526,8.442910574,29,25,15,8,7,4,4,1,2,1,25,24,24,8,4,7,2,3,3,0,0
3.964829289,7.563598047,7.260061411,26,28,20,9,10,3,1,1,1,0,24,31,23,7,9,3,1,1,1,0,0
1.899085859,6.138932467,10.74906753,41,21,21,5,6,2,2,1,1,0,33,16,11,14,2,4,6,2,4,1,0
2.094577046,8.005746469,8.678619111,49,20,9,5,3,1,2,3,2,1,45,25,8,4,4,2,2,0,3,3,0
1.433956418,7.368678331,9.957590898,37,20,13,8,13,5,3,1,0,0,33,15,15,5,6,9,7,2,5,2,0
1.110771596,10.14117453,7.501532381,30,18,22,9,5,3,2,1,2,1,33,22,20,11,6,0,2,2,2,1,0
1.811662365,8.916599916,8.024801187,30,18,14,18,6,2,6,2,3,1,29,28,14,11,7,5,0,1,4,0,0
2.77437066,7.13746019,8.829065944,29,29,14,14,6,5,1,2,0,0,29,26,12,8,5,7,7,1,3,0,0
1.29923349,9.207715253,8.215384485,33,29,8,10,5,3,0,1,5,1,35,23,14,7,7,6,2,1,1,0,0
1.428125143,8.696541491,8.592831451,29,21,15,19,7,3,2,0,0,1,24,22,24,15,6,4,1,2,0,0,0
1.235732544,8.825668394,8.634938117,23,21,19,13,10,8,5,0,0,1,29,22,15,10,9,8,3,1,0,2,0
2.893159023,7.562268366,8.231713603,50,14,14,8,5,2,1,1,2,0,48,16,12,8,5,1,0,3,2,2,0
3.184034366,8.190423283,7.303606048,29,17,27,11,3,5,4,2,1,0,28,29,15,10,10,3,5,0,0,0,0
3.709967309,7.342518592,7.618275691,44,20,12,8,4,3,5,0,0,2,42,26,11,5,6,3,1,1,1,0,0
1.254943587,8.537727184,8.868511042,27,21,16,16,6,5,4,5,0,0,27,20,15,14,11,7,2,2,1,1,0
1.832154621,7.194562761,9.627876196,31,22,26,12,2,1,3,0,2,1,27,23,14,11,9,5,4,1,1,1,0
3.790009373,7.633513173,7.230651842,41,20,10,11,3,6,2,4,1,2,31,22,23,10,8,3,1,1,0,1,0
1.851656795,8.042843124,8.751852185,42,18,14,6,4,5,3,2,3,1,37,19,15,9,6,3,6,2,1,0,0
2.852287738,7.971556524,7.81931122,31,28,18,4,6,2,4,3,3,0,34,28,14,8,6,1,3,1,0,2,0
3.926875979,7.73087095,6.98226789,30,24,17,8,11,6,3,1,0,0,34,22,17,14,7,2,2,2,0,0,0
1.52748533,6.469941249,10.63638828,41,24,12,8,7,3,2,2,0,1,27,19,12,13,7,6,4,4,2,2,0
1.134039203,7.370945686,10.11277851,33,21,25,10,3,1,2,1,3,1,23,18,16,10,11,9,7,4,0,2,0
0.893643575,9.229708328,8.492730641,34,24,7,10,6,2,7,0,4,3,31,24,18,5,6,4,3,3,4,1,0
2.564809803,6.600936073,9.443797713,41,18,18,8,7,3,4,0,1,0,26,27,15,6,9,3,5,5,0,2,0
3.40535784,7.061595963,8.117029772,33,25,19,7,11,1,1,1,0,2,30,25,15,9,7,6,4,2,1,1,0
1.846171656,9.236807981,7.484742743,21,25,20,9,9,6,5,1,2,0,33,22,14,15,6,6,2,0,2,0,0
1.655600941,7.895058686,9.01644054,27,26,18,12,6,6,0,4,1,0,23,14,27,14,11,4,3,1,3,0,0
2.350725658,8.787408759,7.400779696,25,25,15,13,7,5,4,1,4,1,37,17,17,12,8,3,2,3,1,0,0
1.849383455,8.948009974,7.736868052,37,27,6,10,5,4,2,1,3,1,46,19,10,7,3,5,2,3,0,2,0
2.215444344,8.268065399,8.041321212,40,21,15,3,5,5,5,1,2,0,35,27,12,10,4,6,2,0,0,0,0
1.165582148,8.610875499,8.736421668,29,23,16,11,6,4,3,4,2,1,34,25,12,4,7,4,3,5,2,2,0
3.424931173,8.031210959,7.053758695,33,20,14,8,13,4,4,4,0,0,27,25,25,11,5,4,2,1,0,0,0
3.296923914,7.39954015,7.793583809,31,34,15,6,3,5,3,0,1,0,39,32,9,9,2,2,1,0,1,0,0
3.046653959,8.430370081,6.998856242,50,15,7,8,2,5,2,4,0,1,49,21,8,11,2,2,0,1,1,0,0
2.073969023,8.347661567,8.041877964,45,18,10,5,5,3,1,5,2,3,45,17,16,5,3,3,0,3,2,3,0
1.132248678,8.726908588,8.604292377,34,15,14,15,7,6,4,1,1,1,32,19,10,18,8,7,2,1,1,1,0
2.701202466,8.054342091,7.706654653,41,23,12,7,4,3,2,2,1,1,35,23,17,6,4,7,1,2,4,1,0
2.735298433,8.314649084,7.397027947,32,19,15,14,8,2,3,3,4,0,31,25,16,11,7,4,3,3,0,0,0
3.389321339,8.208062489,6.847012103,60,6,10,5,3,4,2,1,0,2,64,13,5,3,3,3,0,1,0,0,0
1.116516464,9.113395545,8.200470088,26,19,21,13,9,1,4,3,1,1,24,23,17,18,10,2,4,0,1,0,0
1.148433361,7.986016632,9.274840419,28,26,21,6,3,7,4,4,1,0,26,17,24,14,5,4,4,0,1,0,0
2.516909633,8.356109913,7.524099705,32,25,16,9,4,5,1,2,3,0,39,19,15,9,7,4,2,1,2,1,0
1.224687845,10.20499689,6.9623748,36,21,9,7,4,3,5,6,0,1,41,26,10,3,5,6,6,2,1,0,0
0.872718565,7.868397947,9.649583785,33,28,15,9,3,4,1,1,1,1,27,28,10,9,6,5,7,2,1,1,0
2.789472293,8.038120333,7.540257151,59,12,4,3,3,6,1,0,2,3,53,23,7,1,1,3,1,2,2,1,0
1.23910269,7.307471085,9.821235386,48,19,8,4,8,6,2,1,2,0,31,17,16,9,3,10,5,4,3,0,0
1.193455911,7.485592317,9.685128946,29,27,19,9,4,9,0,2,0,1,28,12,13,15,15,5,5,5,1,1,0
0.765164762,9.524634384,8.070766862,21,21,19,13,8,8,4,3,3,0,23,29,15,15,8,5,4,1,0,0,0
1.633028466,8.969821244,7.750453839,28,16,20,14,10,5,1,1,3,0,33,20,17,11,10,5,1,1,0,0,0
2.901260823,7.602159498,7.847083763,38,32,11,5,3,1,3,2,0,0,49,19,16,1,1,1,1,5,2,0,0
0.970625823,9.044794836,8.318116108,27,31,18,5,4,4,2,2,1,3,44,17,12,10,2,3,4,0,1,2,0
3.492260304,7.66074459,7.165317661,41,22,6,17,5,2,2,0,1,0,44,16,17,7,4,5,3,0,2,0,0
2.821362448,8.249280193,7.2459679,46,12,13,12,5,2,4,0,1,0,42,21,18,7,2,2,4,0,0,0,0
1.556809961,9.414539074,7.326611025,29,21,19,9,7,3,5,2,1,0,31,27,19,7,5,3,6,1,0,1,0
4.585304484,6.834731974,6.877018886,61,6,9,6,3,2,0,7,4,0,59,3,7,12,5,4,4,4,0,1,0
2.117531363,7.744916334,8.424979124,32,23,18,9,4,4,6,2,2,0,33,22,13,12,5,5,3,3,1,2,0
0.872060168,8.859682084,8.553979088,29,17,18,13,7,9,5,0,1,0,23,24,18,13,10,4,6,1,0,1,0
0.926160789,10.46011828,6.898109506,21,23,16,10,11,2,8,2,1,5,38,24,15,7,7,3,2,2,2,0,0
1.671521705,8.743548932,7.860109697,32,22,13,10,5,9,3,2,2,1,39,23,12,5,4,7,6,0,1,2,0
3.211776289,8.273931201,6.786222224,50,13,6,7,6,4,2,2,5,2,51,18,7,9,1,3,5,0,1,1,0
2.288808636,7.469483658,8.513362494,48,20,11,6,6,0,1,2,0,0,37,23,17,6,2,1,5,1,4,0,0
1.291313905,6.415043205,10.55210768,48,26,7,7,2,4,0,2,0,1,31,26,13,6,4,5,4,5,0,1,0
2.624465201,8.802383963,6.829554648,32,19,17,16,3,6,1,2,2,0,31,30,17,9,7,3,1,1,1,0,0
1.010458713,8.965393643,8.274236684,25,22,17,12,11,6,2,1,2,0,26,23,20,12,9,2,3,3,2,0,0
2.379704535,7.672345945,8.188932208,35,26,19,4,6,4,0,1,1,1,42,26,10,2,4,7,1,3,1,1,0
2.345568399,8.043743099,7.837145269,33,28,15,7,2,1,5,3,2,2,42,24,8,7,2,6,2,3,3,1,0
2.070226511,8.440036142,7.714481659,54,20,8,2,3,0,1,2,1,2,49,23,4,3,6,1,3,1,6,1,0
1.803405197,8.478407931,7.939790593,43,24,9,7,4,4,2,0,0,1,47,20,9,6,3,3,2,4,1,3,0
0.861805342,9.330183757,8.014817141,27,17,16,16,10,2,3,5,2,1,27,26,17,18,3,2,1,3,2,0,0
0.688394241,9.650445824,7.863635814,23,26,18,13,4,5,2,2,2,2,23,28,21,12,6,5,3,1,0,1,0
1.029108692,9.572025209,7.589457923,31,19,16,10,8,2,1,4,5,2,29,26,20,8,7,2,7,1,0,0,0
4.941595011,6.943313423,6.30180238,38,22,13,12,7,6,0,1,1,0,37,29,14,9,2,6,2,1,0,0,0
1.549964182,7.801518943,8.834920271,34,22,17,10,5,5,3,2,0,0,27,20,17,12,10,3,5,5,0,1,0
1.807829082,6.310778474,10.06691344,46,24,10,6,5,3,2,1,2,1,30,19,22,7,5,3,2,5,2,1,0
3.287758462,7.056973799,7.817216033,41,25,11,8,7,0,0,3,2,1,43,28,10,3,5,3,1,2,0,0,0
1.832476919,6.904206003,9.410827629,33,30,18,7,4,1,2,3,1,1,30,18,16,11,5,4,8,2,4,2,0
2.564660418,7.21290523,8.367188576,50,20,6,6,4,3,2,1,1,3,47,19,8,5,3,4,1,6,1,2,0
0.85811468,9.410097088,7.875886699,29,22,17,5,11,2,3,3,4,0,31,23,17,10,4,8,4,2,1,0,0
1.968325299,6.933552665,9.240358782,34,27,16,10,7,3,1,0,0,0,29,20,16,10,12,7,1,1,0,0,0
0.939439606,7.712336725,9.487561873,31,27,17,6,10,4,3,0,0,0,26,20,16,16,6,6,4,4,0,0,0
2.046603277,7.055381587,9.036168087,48,15,12,10,7,4,0,0,0,2,49,14,14,3,4,5,2,3,0,2,0
1.11620724,8.802387247,8.206112035,30,25,10,13,5,7,4,2,1,1,34,16,16,16,5,5,2,2,3,1,0
2.025888524,8.256048411,7.83959554,46,24,6,3,3,6,4,2,2,0,42,27,14,6,2,1,2,1,1,0,0
2.939968319,8.875046915,6.287955053,31,21,15,9,8,6,1,2,2,4,42,25,12,8,6,2,2,2,1,0,0
1.08854884,7.035970961,9.97722597,44,19,8,7,6,11,4,1,0,0,32,15,13,11,6,5,9,2,2,2,0
3.233782778,6.31363914,8.554150047,39,22,22,9,2,1,3,1,1,0,34,17,14,14,1,7,5,5,1,2,0
2.343080786,8.525205733,7.231120154,27,25,15,13,5,5,6,1,2,0,33,25,22,5,4,4,2,3,1,1,0
1.33323136,9.732660797,7.026292769,28,18,18,11,8,7,1,3,2,0,37,18,21,13,6,0,1,2,0,0,0
2.801518381,7.550054834,7.725872668,35,32,8,8,3,4,6,1,1,0,42,15,15,4,8,5,6,2,3,0,0
1.771199714,6.38424288,9.921193012,37,22,21,12,3,2,1,1,1,0,25,15,18,11,12,6,7,2,1,2,0
0.85801839,8.663518502,8.552249168,27,17,23,10,8,8,3,2,2,0,29,21,15,11,9,6,7,0,1,0,0
0.526714697,9.308708919,8.235857401,24,21,17,15,8,8,3,0,0,2,29,24,14,12,8,7,3,1,1,0,0
1.803142866,8.744133178,7.501583906,31,18,14,14,11,3,5,2,0,0,32,25,16,10,7,4,2,3,0,1,0
1.031296424,8.49891723,8.516181077,23,27,20,9,7,6,5,0,2,1,28,24,13,14,9,6,2,0,1,2,0
1.783675422,8.037167644,8.218636014,29,26,14,13,8,5,1,0,1,2,26,29,17,11,7,2,4,2,1,0,0
1.309858059,8.120942488,8.608308827,42,23,18,7,1,2,2,1,0,0,37,24,13,8,6,4,2,0,0,0,0
2.718002927,7.48941484,7.824362874,40,20,13,9,6,2,3,5,1,0,37,27,6,12,3,6,2,1,3,3,0
3.974346554,7.625487224,6.428173363,44,15,13,5,9,7,2,1,1,2,44,19,12,12,2,5,5,0,1,0,0
1.465679165,8.291694945,8.251055912,37,25,11,9,7,4,1,1,0,2,37,25,14,10,4,4,0,2,0,0,0
1.620416322,8.722851897,7.652538968,36,14,18,11,7,6,3,2,0,1,31,32,10,9,4,5,6,1,0,1,0
1.514061412,7.592508312,8.881473057,41,24,6,11,5,3,4,3,1,0,42,18,9,6,9,3,6,1,2,1,0
1.003347287,9.681698503,7.300781956,27,19,10,17,12,2,8,1,0,2,32,26,12,12,7,8,0,2,1,0,0
1.618004407,7.330541013,9.03438551,54,17,7,2,5,1,3,4,3,1,50,14,6,6,5,5,1,3,3,2,0
1.257165457,7.373744043,9.346374229,28,33,14,9,5,4,3,3,1,0,27,14,21,13,10,2,6,4,1,1,0
2.131815453,8.438128937,7.398255407,29,29,10,8,11,6,3,2,0,0,37,20,15,11,8,3,2,2,1,1,0
2.233036045,7.891813888,7.83654725,49,17,10,5,7,2,1,1,2,1,46,18,9,8,6,5,2,0,0,2,0
2.028567477,6.482734096,9.440760669,32,31,15,9,8,4,1,0,0,0,22,24,23,9,7,5,4,1,1,2,0
2.257892903,7.165190627,8.524324022,29,27,18,10,9,4,1,2,0,0,25,22,25,12,5,3,2,1,2,0,0
2.21934142,6.797223748,8.927487332,34,28,16,7,7,4,3,1,0,0,25,22,10,20,8,7,4,3,1,0,0
0.896514383,8.854248168,8.185554729,27,16,20,14,15,3,2,0,1,1,26,22,22,11,8,6,2,1,0,2,0
2.414515455,7.572375611,7.940980415,33,19,15,14,12,4,2,0,0,0,31,27,15,10,4,6,3,2,0,0,0
0.891959788,7.991639238,9.041760778,25,27,16,13,13,2,1,1,0,1,16,27,22,16,9,5,0,3,0,0,0
0.762537388,9.666468975,7.496046375,22,22,13,15,12,6,6,1,0,2,33,22,18,11,8,2,1,2,0,2,0
1.497825233,8.222865389,8.202729903,29,24,24,6,3,3,2,3,4,1,43,18,15,4,6,1,4,2,1,2,0
1.13141197,9.53617676,7.255306083,28,19,15,14,7,3,4,1,7,0,30,26,16,13,5,6,2,0,2,0,0
1.525522651,8.707459617,7.688509466,55,12,6,6,9,4,0,2,0,1,46,18,13,7,3,4,2,2,2,1,0
2.686310712,6.426169549,8.802492842,43,27,9,4,6,6,3,1,0,0,25,33,15,6,4,5,5,3,1,1,0
2.104587356,8.380950574,7.414384999,34,18,18,9,6,4,7,2,0,0,33,24,12,14,8,5,1,2,0,0,0
3.302565462,6.984652593,7.605264722,29,33,18,5,7,3,3,2,0,0,33,22,16,12,7,6,2,0,0,1,0
2.822236334,6.399595686,8.668920285,39,23,19,4,8,3,3,1,0,0,31,23,19,8,4,3,1,4,2,4,0
3.139510553,7.181262614,7.569956666,30,31,9,16,7,2,1,2,1,1,38,23,17,6,4,4,2,3,1,0,0
3.346853561,5.89762334,8.639096107,40,30,14,4,3,5,2,2,0,0,33,24,19,7,6,5,2,1,0,0,0
1.120831284,8.010164358,8.740629379,34,22,15,5,8,6,6,4,0,0,31,21,18,8,9,4,2,2,2,1,0
1.85700312,8.236268857,7.775851823,44,19,12,9,4,2,1,1,1,3,40,28,12,6,3,1,1,2,1,0,0
2.529814095,6.383797866,8.953807766,41,29,15,2,4,4,2,0,1,0,25,27,15,16,6,4,5,0,0,0,0
1.780951345,8.214759157,7.833935981,37,27,11,9,3,5,1,3,0,1,40,23,17,6,2,4,0,1,1,1,0
1.990321107,8.018800271,7.818589396,25,22,24,14,6,6,1,1,1,0,28,18,22,18,9,2,2,1,0,0,0
2.275925723,8.342278611,7.205571318,28,27,14,9,11,2,3,2,2,1,31,25,19,12,6,4,0,2,0,0,0
1.628889914,6.947014865,9.247011602,41,19,16,8,5,6,1,2,1,1,34,14,14,13,8,2,4,7,3,1,0
0.668427586,9.130219648,8.021959821,22,20,18,17,9,8,2,2,1,1,33,22,16,10,3,5,5,5,1,0,0
0.969955214,8.007222888,8.830810906,25,29,20,10,5,5,0,0,4,1,25,29,14,11,6,5,1,3,1,4,0
2.274882956,7.799899737,7.701442196,39,24,16,8,6,3,0,0,1,0,30,33,16,8,5,4,1,0,0,0,0
1.302557551,6.577232889,9.895816173,44,16,16,11,3,2,4,2,0,2,37,14,12,6,10,7,4,3,1,2,0
2.582798908,7.489523236,7.693424166,52,11,7,10,8,3,2,0,2,2,44,16,9,8,13,0,3,2,1,1,0
1.405591175,9.278730944,7.071420468,38,24,15,6,4,0,0,4,0,1,45,23,16,5,3,1,1,0,1,1,0
3.08319926,7.194670835,7.45751611,31,28,15,13,3,6,2,0,1,1,38,28,11,8,5,3,1,0,2,0,0
3.166965981,7.116615561,7.441099811,37,23,10,11,9,6,2,1,0,1,30,31,14,10,4,4,3,1,0,2,0
2.232466632,8.008295868,7.473917899,46,26,7,5,2,3,2,1,1,3,51,24,10,3,0,3,1,0,1,1,0
1.991406373,8.774932875,6.936971394,41,24,9,7,3,2,1,3,3,1,46,24,11,3,3,4,2,2,1,0,0
1.562160914,6.201671218,9.936143271,38,28,16,6,4,4,1,2,0,1,27,22,12,12,6,9,3,4,0,0,0
0.989713198,7.377982467,9.331880898,25,19,28,16,8,4,0,0,0,0,24,23,18,9,8,9,3,1,2,3,0
2.380100361,7.453097909,7.863328912,41,20,13,4,11,4,3,1,0,1,34,22,17,9,8,2,3,2,1,0,0
1.473915618,7.911688014,8.301592133,26,25,19,14,4,6,3,2,1,0,25,28,23,7,6,0,5,1,4,1,0
3.329785136,6.72242215,7.627413017,39,26,11,7,10,2,1,2,2,0,33,26,14,7,7,7,3,0,1,2,0
2.967808597,8.521984698,6.18653867,30,18,16,13,9,8,2,2,2,0,35,22,21,15,5,0,0,2,0,0,0
1.576117853,6.646573393,9.432638525,45,24,12,7,4,3,1,0,1,1,34,27,5,10,7,4,3,3,1,0,0
1.739997709,6.106928616,9.807634904,38,28,14,10,4,4,1,1,0,0,25,17,20,10,10,7,4,2,3,1,0
0.734552433,7.66826879,9.246182255,29,26,18,9,6,8,1,2,1,0,26,18,17,15,9,6,3,4,2,0,0
1.459458188,6.807236194,9.370152834,36,23,18,10,7,3,2,1,0,0,20,21,17,16,13,7,3,2,0,0,0
1.369855994,7.548119356,8.714229632,33,17,24,9,7,8,1,0,0,0,33,20,9,11,13,6,1,4,1,2,0
2.402741184,7.786039649,7.441605347,38,19,21,10,2,0,4,1,2,1,38,25,14,7,4,4,2,2,1,1,0
1.17348944,9.443427023,7.001279989,32,19,13,16,4,1,5,6,1,0,40,16,16,15,6,2,2,1,0,1,0
1.650106582,6.241217915,9.724702813,29,33,18,11,5,2,0,2,0,0,19,21,17,14,13,8,4,4,0,0,0
2.597099665,6.863153541,8.149588647,36,24,15,11,5,4,3,1,0,1,29,27,19,10,5,3,3,1,0,0,0
0.930923672,8.58022268,8.092211537,28,22,19,13,3,4,3,4,2,2,32,22,11,12,12,6,2,1,0,2,0
0.947166035,9.713788355,6.933259585,22,19,16,25,5,4,4,2,0,1,32,27,15,16,2,4,2,1,0,0,0
2.342316818,5.772157965,9.465419542,56,22,7,3,3,2,0,3,1,2,40,23,13,5,4,2,3,2,1,1,0
0.770597615,7.162852146,9.624314749,33,25,15,12,7,5,0,2,1,0,25,17,16,15,12,8,2,2,0,0,0
1.509616611,8.311510226,7.734679616,53,22,6,3,5,6,0,1,0,0,63,16,3,2,1,4,3,2,1,1,0
3.032693386,6.844653227,7.673973861,46,23,10,6,7,1,1,3,1,0,37,31,9,9,5,2,2,1,0,1,0
2.487798646,7.470595027,7.580569407,43,16,15,7,7,2,5,1,1,2,45,17,11,9,1,7,4,2,1,2,0
1.961921422,6.350493619,9.220703866,40,21,18,12,2,3,2,0,1,0,27,22,15,9,10,7,1,3,3,1,0
2.662035113,7.077588884,7.793456532,51,18,10,5,3,3,3,2,0,2,49,21,9,4,2,2,4,1,1,2,0
1.827048036,8.968984636,6.736405171,46,17,6,6,9,5,2,1,2,1,41,29,8,4,6,6,1,3,1,0,0
0.882103971,9.499758309,7.123385304,31,17,16,6,12,7,5,1,2,2,28,27,19,12,6,7,0,1,0,0,0
1.174481722,7.475066109,8.84816081,33,20,15,16,7,5,3,1,0,0,29,28,13,6,9,0,7,2,3,2,0
1.939688141,7.610684167,7.93486034,24,27,16,18,9,6,0,0,0,0,22,27,24,11,6,5,1,4,0,0,0
1.478759952,9.510709267,6.493833639,30,22,22,7,7,3,2,0,0,0,44,31,8,4,6,0,1,2,1,0,0
2.89723646,8.364701931,6.189247696,29,14,21,18,3,8,4,2,1,0,35,27,15,15,5,3,0,0,0,0,0
2.090374385,8.082282396,7.273026175,51,12,5,4,8,8,3,3,2,2,52,14,7,4,6,6,5,2,1,2,0
1.91868533,7.992090952,7.525691057,39,27,11,7,2,3,3,1,1,1,39,23,17,9,1,4,1,2,0,1,0
1.692461514,8.128577733,7.604645739,32,25,11,10,3,11,3,3,1,1,29,27,17,10,7,4,3,1,2,0,0
2.506138188,8.07297648,6.840651566,40,21,17,7,6,1,2,0,2,0,47,27,6,3,8,2,1,0,1,2,0
1.164915923,7.603051313,8.636369083,32,23,18,7,9,7,2,1,0,1,26,25,16,9,9,9,3,1,1,0,0
0.91509495,7.463699729,9.023018808,26,32,14,13,7,4,2,0,2,0,24,17,19,19,11,4,4,0,0,2,0
2.831529799,8.481169351,6.080772134,32,31,12,6,3,6,3,1,2,1,40,34,11,7,1,2,2,1,0,1,0
1.308455207,8.018759434,8.052447385,31,24,13,14,7,4,3,2,1,0,26,24,22,12,5,3,4,2,0,1,0
1.616886085,7.941802749,7.816856007,43,18,12,9,7,5,2,0,2,0,36,30,10,12,6,2,1,1,0,0,0
2.750967657,7.356897665,7.259671771,67,6,4,3,6,0,0,3,3,1,68,9,3,1,1,2,3,2,4,2,0
1.529462635,8.404439622,7.424919525,38,24,9,9,6,2,4,0,2,1,45,17,14,8,4,0,6,1,2,2,0
1.651327446,6.556459435,9.149398496,43,17,15,11,8,2,2,1,0,0,32,28,10,10,2,2,6,3,1,4,0
1.674290227,8.007053786,7.661420574,34,22,15,13,5,4,2,1,1,0,36,26,12,9,4,3,3,2,3,0,0
0.741797691,9.37819753,7.216176931,32,21,16,9,5,6,2,1,5,0,42,30,10,5,3,1,3,2,0,0,0
2.055444728,7.893524644,7.386794777,39,21,13,3,8,4,3,7,0,1,49,10,13,7,7,4,4,4,2,0,0
2.006723157,5.89088083,9.435686408,42,21,15,10,9,3,0,0,0,0,22,26,13,11,9,11,2,2,1,3,0
1.906134344,7.35586861,8.067666713,40,26,6,6,10,2,5,1,2,1,45,20,5,8,4,7,2,3,0,2,0
1.768565331,6.086826921,9.470580773,61,12,7,5,2,3,3,3,2,2,36,24,13,6,5,3,1,1,1,3,0
0.97318618,8.296695931,8.052296405,33,21,12,12,9,5,2,3,2,0,29,27,13,12,4,5,7,1,1,1,0
0.804530584,9.070893299,7.444322099,25,22,14,17,6,6,6,0,2,1,35,26,13,9,3,6,5,2,1,0,0
2.399409232,8.278573305,6.636343233,41,17,8,8,8,5,6,3,3,1,50,16,12,3,7,5,2,2,2,1,0
1.541611991,7.435376858,8.334167014,43,25,9,10,5,2,0,2,0,0,47,20,12,4,3,3,4,1,0,2,0
1.36446078,9.746445553,6.19754022,31,22,12,7,8,4,4,5,1,3,47,24,8,5,3,7,5,1,0,0,0
